source,target,weight,interaction_type,depth
521427555,988916266936156161,5.0,follow,1
521427555,1312511,5.0,follow,1
521427555,17444309,5.0,follow,1
521427555,282419632,5.0,follow,1
521427555,485751594,5.0,follow,1
521427555,1881447582213550080,5.0,follow,1
521427555,1881524001412943872,5.0,follow,1
521427555,1849494185151168512,5.0,follow,1
521427555,1012848315744993280,5.0,follow,1
521427555,143134601,5.0,follow,1
521427555,1879650942410481666,5.0,follow,1
521427555,312653402,5.0,follow,1
521427555,1816138985342705664,5.0,follow,1
521427555,276540738,5.0,follow,1
521427555,1529875152460193794,5.0,follow,1
521427555,2312333412,5.0,follow,1
521427555,6958042,5.0,follow,1
521427555,6844292,5.0,follow,1
521427555,366289783,5.0,follow,1
521427555,1420609694402433028,5.0,follow,1
521427555,1857242950587367424,5.0,follow,1
521427555,50812425,5.0,follow,1
521427555,865059309570412544,5.0,follow,1
521427555,4510154232,5.0,follow,1
521427555,14171401,5.0,follow,1
521427555,320675879,5.0,follow,1
521427555,14173031,5.0,follow,1
521427555,149763,5.0,follow,1
521427555,1478287046623961090,5.0,follow,1
521427555,273383,5.0,follow,1
521427555,793778228,5.0,follow,1
521427555,122104353,5.0,follow,1
521427555,1414594682093514756,5.0,follow,1
521427555,880412538625810432,5.0,follow,1
521427555,21348968,5.0,follow,1
521427555,1846671939437252609,5.0,follow,1
521427555,3259467336,5.0,follow,1
521427555,39349894,5.0,follow,1
521427555,1417826366687383563,5.0,follow,1
521427555,1482581556,5.0,follow,1
521427555,42575414,5.0,follow,1
521427555,446719282,5.0,follow,1
521427555,11150432,5.0,follow,1
521427555,1863271160747610112,5.0,follow,1
521427555,29442313,5.0,follow,1
521427555,1642920640503074817,5.0,follow,1
521427555,2668455973,5.0,follow,1
521427555,13348,5.0,follow,1
521427555,799534561,5.0,follow,1
521427555,1675674470739230720,5.0,follow,1
521427555,1282245667621134337,5.0,follow,1
521427555,1233216503626924033,5.0,follow,1
521427555,1058927125,5.0,follow,1
521427555,1264901941,5.0,follow,1
521427555,292929271,5.0,follow,1
521427555,1858490817620443136,5.0,follow,1
521427555,1708626459625930753,5.0,follow,1
521427555,14196511,5.0,follow,1
521427555,3016484291,5.0,follow,1
521427555,245329874,5.0,follow,1
521427555,431777800,5.0,follow,1
521427555,49736166,5.0,follow,1
521427555,2651190312,5.0,follow,1
521427555,534023,5.0,follow,1
521427555,214677606,5.0,follow,1
521427555,14104104,5.0,follow,1
521427555,28582680,5.0,follow,1
521427555,1856751787644260354,5.0,follow,1
521427555,1389913567671975937,5.0,follow,1
521427555,149571760,5.0,follow,1
521427555,17151344,5.0,follow,1
521427555,1297651178256257024,5.0,follow,1
521427555,1616897762142097408,5.0,follow,1
521427555,171163790,5.0,follow,1
521427555,603098503,5.0,follow,1
521427555,71894064,5.0,follow,1
521427555,298274977,5.0,follow,1
521427555,1294318189388509184,5.0,follow,1
521427555,1778934281899020288,5.0,follow,1
521427555,1449140157903482882,5.0,follow,1
521427555,138203134,5.0,follow,1
521427555,1120633726478823425,5.0,follow,1
521427555,1828995458343026689,5.0,follow,1
521427555,1602674715528921090,5.0,follow,1
521427555,1108472017144201216,5.0,follow,1
521427555,280731490,5.0,follow,1
521427555,1326180756310331399,5.0,follow,1
521427555,287413569,5.0,follow,1
521427555,1071484733543079936,5.0,follow,1
521427555,37084745,5.0,follow,1
521427555,1260917258970451969,5.0,follow,1
521427555,155659213,5.0,follow,1
521427555,1616163256413863943,5.0,follow,1
521427555,4783690002,5.0,follow,1
521427555,1393335583834091521,5.0,follow,1
521427555,2191193012,5.0,follow,1
521427555,3474685637,5.0,follow,1
521427555,51849610,5.0,follow,1
521427555,1841988608825466880,5.0,follow,1
521427555,67145675,5.0,follow,1
521427555,1773086505684348928,5.0,follow,1
521427555,20643907,5.0,follow,1
521427555,1580477309638742017,5.0,follow,1
521427555,7236792,5.0,follow,1
521427555,1633874951508721686,5.0,follow,1
521427555,18576537,5.0,follow,1
521427555,12497,5.0,follow,1
521427555,1579566016236920832,5.0,follow,1
521427555,16359535,5.0,follow,1
521427555,86317915,5.0,follow,1
521427555,2921063249,5.0,follow,1
521427555,1454898105497882626,5.0,follow,1
521427555,1460368790143778820,5.0,follow,1
521427555,1173552893003255808,5.0,follow,1
521427555,1610069934851387392,5.0,follow,1
521427555,14439715,5.0,follow,1
521427555,4520241209,5.0,follow,1
521427555,1242630027558244358,5.0,follow,1
521427555,939666218,5.0,follow,1
521427555,1976143068,5.0,follow,1
521427555,45167431,5.0,follow,1
521427555,1712932076750786560,5.0,follow,1
521427555,1187582407,5.0,follow,1
521427555,1069665489968947206,5.0,follow,1
521427555,1088155907723325440,5.0,follow,1
521427555,72615190,5.0,follow,1
521427555,42241755,5.0,follow,1
521427555,2859593312,5.0,follow,1
521427555,14069848,5.0,follow,1
521427555,720607187047809024,5.0,follow,1
521427555,1629759408359227396,5.0,follow,1
521427555,1720701343,5.0,follow,1
521427555,1646339272776228864,5.0,follow,1
521427555,80080794,5.0,follow,1
521427555,1315709346689568770,5.0,follow,1
521427555,1573399256836309009,5.0,follow,1
521427555,17108894,5.0,follow,1
521427555,1184027449,5.0,follow,1
521427555,911297187664949248,5.0,follow,1
521427555,1460283925,5.0,follow,1
521427555,284333988,5.0,follow,1
521427555,914061,5.0,follow,1
521427555,3222018178,5.0,follow,1
521427555,1494873435863977985,5.0,follow,1
521427555,1388384157630230528,5.0,follow,1
521427555,15764644,5.0,follow,1
521427555,2277873474,5.0,follow,1
521427555,31185990,5.0,follow,1
521427555,42226885,5.0,follow,1
521427555,14414286,5.0,follow,1
521427555,216776631,5.0,follow,1
521427555,970207298,5.0,follow,1
521427555,1489164711652466688,5.0,follow,1
521427555,1542228578,5.0,follow,1
521427555,17092916,5.0,follow,1
521427555,137086701,5.0,follow,1
521427555,959168599519764480,5.0,follow,1
521427555,1462665633552732163,5.0,follow,1
521427555,2425571623,5.0,follow,1
521427555,1592542747726069766,5.0,follow,1
521427555,1346535293449428992,5.0,follow,1
521427555,1689746440405278720,5.0,follow,1
521427555,186420551,5.0,follow,1
521427555,16581604,5.0,follow,1
521427555,2247686810,5.0,follow,1
521427555,1282121312,5.0,follow,1
521427555,821784477076750338,5.0,follow,1
521427555,1349154719386775552,5.0,follow,1
521427555,1323730225067339784,5.0,follow,1
521427555,3881408656,5.0,follow,1
521427555,5418912,5.0,follow,1
521427555,1745904877283442688,5.0,follow,1
521427555,58560480,5.0,follow,1
521427555,19709183,5.0,follow,1
521427555,876836424036659200,5.0,follow,1
521427555,294306372,5.0,follow,1
521427555,1802854238370050050,5.0,follow,1
521427555,1455424170364481545,5.0,follow,1
521427555,114088702,5.0,follow,1
521427555,1016188118,5.0,follow,1
521427555,2927379996,5.0,follow,1
521427555,250831586,5.0,follow,1
521427555,1321939345042001921,5.0,follow,1
521427555,262018615,5.0,follow,1
521427555,1605805224668676096,5.0,follow,1
521427555,1187089160345014272,5.0,follow,1
521427555,13996142,5.0,follow,1
521427555,1234183597583740929,5.0,follow,1
521427555,19069944,5.0,follow,1
521427555,33792634,5.0,follow,1
521427555,833154196727689218,5.0,follow,1
521427555,414094769,5.0,follow,1
521427555,1748407835589853185,5.0,follow,1
521427555,367964692,5.0,follow,1
521427555,1715438862460194816,5.0,follow,1
770957318485749761,33836629,5.0,follow,1
770957318485749761,156918516,5.0,follow,1
770957318485749761,4891116613,5.0,follow,1
770957318485749761,547212516,5.0,follow,1
770957318485749761,1036360729283178502,5.0,follow,1
770957318485749761,71450251,5.0,follow,1
770957318485749761,911297187664949248,5.0,follow,1
770957318485749761,1980336629958180864,5.0,follow,1
770957318485749761,51518017,5.0,follow,1
770957318485749761,847263121865441281,5.0,follow,1
770957318485749761,55964332,5.0,follow,1
770957318485749761,34139208,5.0,follow,1
770957318485749761,99723374,5.0,follow,1
770957318485749761,1747298811737743360,5.0,follow,1
770957318485749761,340362113,5.0,follow,1
770957318485749761,1479202970747113475,5.0,follow,1
770957318485749761,797236549012197376,5.0,follow,1
770957318485749761,32293019,5.0,follow,1
770957318485749761,1743219878801149952,5.0,follow,1
770957318485749761,35999668,5.0,follow,1
770957318485749761,1568930042398535680,5.0,follow,1
770957318485749761,1221666336201478144,5.0,follow,1
770957318485749761,1064016186789134336,5.0,follow,1
770957318485749761,1931415664918700032,5.0,follow,1
770957318485749761,1094742534348251136,5.0,follow,1
770957318485749761,1909390269533011968,5.0,follow,1
770957318485749761,1754559696923480064,5.0,follow,1
770957318485749761,3318453596,5.0,follow,1
770957318485749761,423216326,5.0,follow,1
770957318485749761,224425804,5.0,follow,1
770957318485749761,517021184,5.0,follow,1
770957318485749761,313527601,5.0,follow,1
770957318485749761,158679823,5.0,follow,1
770957318485749761,18233920,5.0,follow,1
770957318485749761,1655432187708342273,5.0,follow,1
770957318485749761,1859157462563061760,5.0,follow,1
770957318485749761,1173552893003255808,5.0,follow,1
770957318485749761,1471128655699062784,5.0,follow,1
770957318485749761,1219282049070063617,5.0,follow,1
770957318485749761,383362636,5.0,follow,1
770957318485749761,1287088946971844613,5.0,follow,1
770957318485749761,2548462206,5.0,follow,1
770957318485749761,13348,5.0,follow,1
770957318485749761,1824567577852760064,5.0,follow,1
770957318485749761,7691772,5.0,follow,1
770957318485749761,1312511,5.0,follow,1
770957318485749761,1264901941,5.0,follow,1
770957318485749761,1762574245761019905,5.0,follow,1
770957318485749761,68596536,5.0,follow,1
770957318485749761,1856751787644260354,5.0,follow,1
770957318485749761,1804203233579315200,5.0,follow,1
770957318485749761,806133,5.0,follow,1
770957318485749761,6844292,5.0,follow,1
770957318485749761,97893901,5.0,follow,1
770957318485749761,1485133038342131712,5.0,follow,1
770957318485749761,96238468,5.0,follow,1
770957318485749761,1260917258970451969,5.0,follow,1
770957318485749761,3165434588,5.0,follow,1
770957318485749761,1580972904900046849,5.0,follow,1
770957318485749761,16477634,5.0,follow,1
770957318485749761,137463715,5.0,follow,1
770957318485749761,881959726958862337,5.0,follow,1
770957318485749761,5029891,5.0,follow,1
770957318485749761,786097690404872192,5.0,follow,1
770957318485749761,393207402,5.0,follow,1
770957318485749761,834832429709828096,5.0,follow,1
770957318485749761,1518682356332212224,5.0,follow,1
770957318485749761,1522359661172830214,5.0,follow,1
770957318485749761,414333187,5.0,follow,1
770957318485749761,1233216503626924033,5.0,follow,1
770957318485749761,1058927125,5.0,follow,1
770957318485749761,302417676,5.0,follow,1
770957318485749761,1604863807574212611,5.0,follow,1
770957318485749761,139337748,5.0,follow,1
770957318485749761,1389913567671975937,5.0,follow,1
770957318485749761,262317278,5.0,follow,1
770957318485749761,1476343679992410116,5.0,follow,1
770957318485749761,771354768409231360,5.0,follow,1
770957318485749761,348429830,5.0,follow,1
770957318485749761,1557506541493710848,5.0,follow,1
770957318485749761,447951282,5.0,follow,1
770957318485749761,23944650,5.0,follow,1
770957318485749761,8077102,5.0,follow,1
770957318485749761,3665524102,5.0,follow,1
770957318485749761,216939636,5.0,follow,1
770957318485749761,45212100,5.0,follow,1
770957318485749761,788107483306942464,5.0,follow,1
770957318485749761,258480276,5.0,follow,1
770957318485749761,42381604,5.0,follow,1
770957318485749761,1622343577790726144,5.0,follow,1
770957318485749761,69156861,5.0,follow,1
770957318485749761,1637507099558027267,5.0,follow,1
770957318485749761,1297651178256257024,5.0,follow,1
770957318485749761,372575989,5.0,follow,1
770957318485749761,4783801,5.0,follow,1
770957318485749761,1577241403,5.0,follow,1
770957318485749761,179585831,5.0,follow,1
770957318485749761,6385432,5.0,follow,1
770957318485749761,1255644274118422528,5.0,follow,1
770957318485749761,129432698,5.0,follow,1
770957318485749761,1250847387062419456,5.0,follow,1
770957318485749761,1467726470533754880,5.0,follow,1
770957318485749761,795570324532326400,5.0,follow,1
770957318485749761,1599587232175849472,5.0,follow,1
770957318485749761,3246945102,5.0,follow,1
770957318485749761,61911654,5.0,follow,1
770957318485749761,299854465,5.0,follow,1
770957318485749761,2212260728,5.0,follow,1
770957318485749761,319023115,5.0,follow,1
770957318485749761,24279192,5.0,follow,1
770957318485749761,122246321,5.0,follow,1
770957318485749761,761715972667564037,5.0,follow,1
770957318485749761,2789704130,5.0,follow,1
770957318485749761,127402542,5.0,follow,1
770957318485749761,1812511534838677504,5.0,follow,1
770957318485749761,44222884,5.0,follow,1
770957318485749761,66950686,5.0,follow,1
770957318485749761,3190590201,5.0,follow,1
770957318485749761,369314062,5.0,follow,1
770957318485749761,10398032,5.0,follow,1
770957318485749761,1083663806,5.0,follow,1
770957318485749761,127821447,5.0,follow,1
770957318485749761,2910610211,5.0,follow,1
770957318485749761,2238797191,5.0,follow,1
770957318485749761,53364890,5.0,follow,1
770957318485749761,1399148563,5.0,follow,1
770957318485749761,1060211667215118341,5.0,follow,1
770957318485749761,798796987302719488,5.0,follow,1
770957318485749761,756326958946922496,5.0,follow,1
770957318485749761,180115578,5.0,follow,1
770957318485749761,21298320,5.0,follow,1
770957318485749761,1295732518952538113,5.0,follow,1
770957318485749761,2215932409,5.0,follow,1
770957318485749761,901727743871680512,5.0,follow,1
770957318485749761,2376150610,5.0,follow,1
770957318485749761,14486659,5.0,follow,1
770957318485749761,17038090,5.0,follow,1
770957318485749761,335455570,5.0,follow,1
770957318485749761,1358348947379552260,5.0,follow,1
770957318485749761,4544645238,5.0,follow,1
770957318485749761,1048221566482489345,5.0,follow,1
770957318485749761,1656654164137754624,5.0,follow,1
770957318485749761,1334214396,5.0,follow,1
770957318485749761,15277208,5.0,follow,1
770957318485749761,14275130,5.0,follow,1
770957318485749761,1138984421917220864,5.0,follow,1
770957318485749761,26312789,5.0,follow,1
770957318485749761,1451837889663361026,5.0,follow,1
770957318485749761,1712082088780763136,5.0,follow,1
770957318485749761,16922707,5.0,follow,1
770957318485749761,7432832,5.0,follow,1
770957318485749761,1323666473273929728,5.0,follow,1
770957318485749761,1328409419344990208,5.0,follow,1
770957318485749761,3033672776,5.0,follow,1
770957318485749761,507924465,5.0,follow,1
770957318485749761,18062840,5.0,follow,1
770957318485749761,1539681011696603137,5.0,follow,1
770957318485749761,17598915,5.0,follow,1
770957318485749761,1035778748,5.0,follow,1
770957318485749761,1547122307843473408,5.0,follow,1
770957318485749761,1416159980282007552,5.0,follow,1
770957318485749761,14196511,5.0,follow,1
770957318485749761,149042630,5.0,follow,1
770957318485749761,56356816,5.0,follow,1
770957318485749761,1352323266598170624,5.0,follow,1
770957318485749761,1585685133058768919,5.0,follow,1
770957318485749761,2585002370,5.0,follow,1
770957318485749761,1660239283368648705,5.0,follow,1
770957318485749761,9655742,5.0,follow,1
770957318485749761,1865153118,5.0,follow,1
770957318485749761,1205405165601349632,5.0,follow,1
770957318485749761,1529219556769955840,5.0,follow,1
770957318485749761,133047531,5.0,follow,1
770957318485749761,1690410979383721985,5.0,follow,1
770957318485749761,446173950,5.0,follow,1
770957318485749761,41777199,5.0,follow,1
770957318485749761,12090282,5.0,follow,1
770957318485749761,356372698,5.0,follow,1
770957318485749761,1088499007377281025,5.0,follow,1
770957318485749761,1449757144014675968,5.0,follow,1
770957318485749761,576875423,5.0,follow,1
770957318485749761,165442264,5.0,follow,1
770957318485749761,3322693991,5.0,follow,1
770957318485749761,15706062,5.0,follow,1
770957318485749761,1460146003311403008,5.0,follow,1
770957318485749761,14706299,5.0,follow,1
770957318485749761,63485337,5.0,follow,1
770957318485749761,3549571,5.0,follow,1
770957318485749761,54622027,5.0,follow,1
770957318485749761,98734097,5.0,follow,1
770957318485749761,1705308362508759040,5.0,follow,1
770957318485749761,822331485004906496,5.0,follow,1
770957318485749761,30192824,5.0,follow,1
770957318485749761,2903658183,5.0,follow,1
770957318485749761,1414594682093514756,5.0,follow,1
770957318485749761,971366656189566976,5.0,follow,1
770957318485749761,1515475360384618503,5.0,follow,1
770957318485749761,1244365873,5.0,follow,1
770957318485749761,2728924990,5.0,follow,1
770957318485749761,415011915,5.0,follow,1
770957318485749761,2851506671,5.0,follow,1
770957318485749761,295915647,5.0,follow,1
770957318485749761,16175507,5.0,follow,1
770957318485749761,124926950,5.0,follow,1
770957318485749761,248337972,5.0,follow,1
770957318485749761,15612146,5.0,follow,1
770957318485749761,1236783219455877120,5.0,follow,1
770957318485749761,1718637347472920576,5.0,follow,1
770957318485749761,374970741,5.0,follow,1
770957318485749761,437116462,5.0,follow,1
770957318485749761,614509601,5.0,follow,1
770957318485749761,1090635678495453184,5.0,follow,1
770957318485749761,188369814,5.0,follow,1
770957318485749761,18856867,5.0,follow,1
770957318485749761,2961589380,5.0,follow,1
770957318485749761,834400338312564736,5.0,follow,1
770957318485749761,1171755060,5.0,follow,1
770957318485749761,716933677,5.0,follow,1
770957318485749761,765340,5.0,follow,1
770957318485749761,50685018,5.0,follow,1
770957318485749761,925814310311473152,5.0,follow,1
770957318485749761,713094195955830785,5.0,follow,1
770957318485749761,262018615,5.0,follow,1
770957318485749761,1332218112226193409,5.0,follow,1
770957318485749761,1265428695939981318,5.0,follow,1
770957318485749761,1720665183188922368,5.0,follow,1
770957318485749761,2319258540,5.0,follow,1
770957318485749761,1661523610111193088,5.0,follow,1
770957318485749761,1228325660,5.0,follow,1
770957318485749761,18818296,5.0,follow,1
770957318485749761,16219154,5.0,follow,1
770957318485749761,4917378776,5.0,follow,1
770957318485749761,161027824,5.0,follow,1
770957318485749761,25163231,5.0,follow,1
770957318485749761,34521633,5.0,follow,1
770957318485749761,14598116,5.0,follow,1
770957318485749761,14135976,5.0,follow,1
770957318485749761,1581722604121067521,5.0,follow,1
770957318485749761,1654705958004854784,5.0,follow,1
770957318485749761,488374481,5.0,follow,1
770957318485749761,1463428035273629699,5.0,follow,1
770957318485749761,3718623912,5.0,follow,1
770957318485749761,25073877,5.0,follow,1
770957318485749761,19042148,5.0,follow,1
770957318485749761,1528558014,5.0,follow,1
770957318485749761,228839304,5.0,follow,1
770957318485749761,1557963286905294851,5.0,follow,1
770957318485749761,8091942,5.0,follow,1
770957318485749761,246707172,5.0,follow,1
770957318485749761,68626487,5.0,follow,1
770957318485749761,1108032972056346626,5.0,follow,1
770957318485749761,631154087,5.0,follow,1
770957318485749761,1599141864,5.0,follow,1
770957318485749761,27255549,5.0,follow,1
770957318485749761,756981573971476480,5.0,follow,1
770957318485749761,3792501,5.0,follow,1
770957318485749761,1002997504072351745,5.0,follow,1
770957318485749761,937270474303819777,5.0,follow,1
770957318485749761,2606432720,5.0,follow,1
770957318485749761,1343443016,5.0,follow,1
770957318485749761,77954485,5.0,follow,1
770957318485749761,44936471,5.0,follow,1
770957318485749761,803151125322924032,5.0,follow,1
770957318485749761,86571692,5.0,follow,1
770957318485749761,74358839,5.0,follow,1
770957318485749761,773272622133944321,5.0,follow,1
770957318485749761,5778712,5.0,follow,1
770957318485749761,18866604,5.0,follow,1
770957318485749761,112187977,5.0,follow,1
770957318485749761,1581593981158248449,5.0,follow,1
770957318485749761,1574807931937226752,5.0,follow,1
770957318485749761,80108704,5.0,follow,1
770957318485749761,1650368761,5.0,follow,1
770957318485749761,2324914573,5.0,follow,1
770957318485749761,163388015,5.0,follow,1
770957318485749761,19129801,5.0,follow,1
770957318485749761,1349093539007901696,5.0,follow,1
770957318485749761,17965181,5.0,follow,1
770957318485749761,1503549194996527106,5.0,follow,1
770957318485749761,1059475640720609280,5.0,follow,1
770957318485749761,3796056387,5.0,follow,1
770957318485749761,120827646,5.0,follow,1
770957318485749761,14877015,5.0,follow,1
770957318485749761,2577700700,5.0,follow,1
770957318485749761,92092493,5.0,follow,1
770957318485749761,456034260,5.0,follow,1
770957318485749761,232758061,5.0,follow,1
770957318485749761,1099005961,5.0,follow,1
770957318485749761,1471414739880189955,5.0,follow,1
770957318485749761,989770554642124803,5.0,follow,1
770957318485749761,483937058,5.0,follow,1
770957318485749761,786375418685165568,5.0,follow,1
770957318485749761,2518563752,5.0,follow,1
770957318485749761,517723461,5.0,follow,1
770957318485749761,1411157780019384321,5.0,follow,1
770957318485749761,1155898067339501569,5.0,follow,1
770957318485749761,73431500,5.0,follow,1
770957318485749761,113713261,5.0,follow,1
770957318485749761,712524758131281920,5.0,follow,1
770957318485749761,2396811776,5.0,follow,1
770957318485749761,3375985313,5.0,follow,1
770957318485749761,835209520200699909,5.0,follow,1
770957318485749761,1088137165685645313,5.0,follow,1
770957318485749761,1356434353623093249,5.0,follow,1
770957318485749761,1310271929786327040,5.0,follow,1
770957318485749761,2869226252,5.0,follow,1
770957318485749761,79249821,5.0,follow,1
770957318485749761,1137038394503114753,5.0,follow,1
770957318485749761,1601970659910770688,5.0,follow,1
770957318485749761,5854882,5.0,follow,1
770957318485749761,4468111,5.0,follow,1
770957318485749761,375437722,5.0,follow,1
770957318485749761,2455740283,5.0,follow,1
770957318485749761,258475649,5.0,follow,1
770957318485749761,1443061994312003584,5.0,follow,1
770957318485749761,19224751,5.0,follow,1
770957318485749761,244965762,5.0,follow,1
770957318485749761,370806434,5.0,follow,1
770957318485749761,1481568237624393730,5.0,follow,1
770957318485749761,1004742187,5.0,follow,1
770957318485749761,182821975,5.0,follow,1
770957318485749761,2308474213,5.0,follow,1
770957318485749761,1102875595678064640,5.0,follow,1
770957318485749761,1478109975406858245,5.0,follow,1
770957318485749761,1234260054368342016,5.0,follow,1
770957318485749761,940195568806256640,5.0,follow,1
770957318485749761,1291254887771037701,5.0,follow,1
770957318485749761,778764142412984320,5.0,follow,1
770957318485749761,1153352959234719745,5.0,follow,1
770957318485749761,3178231,5.0,follow,1
770957318485749761,1360542136584859649,5.0,follow,1
770957318485749761,27958733,5.0,follow,1
770957318485749761,41608741,5.0,follow,1
770957318485749761,14561327,5.0,follow,1
770957318485749761,1589007443853340672,5.0,follow,1
770957318485749761,18971006,5.0,follow,1
770957318485749761,934414761500073985,5.0,follow,1
770957318485749761,12901712,5.0,follow,1
770957318485749761,1255500442898964481,5.0,follow,1
770957318485749761,1355987866225057792,5.0,follow,1
770957318485749761,1202865095967199237,5.0,follow,1
770957318485749761,1524407286910930944,5.0,follow,1
770957318485749761,1319287761048723458,5.0,follow,1
770957318485749761,461944957,5.0,follow,1
770957318485749761,1461672026335285253,5.0,follow,1
770957318485749761,1484011118431457283,5.0,follow,1
770957318485749761,15540222,5.0,follow,1
770957318485749761,16228398,5.0,follow,1
770957318485749761,1577584171723235328,5.0,follow,1
770957318485749761,16310533,5.0,follow,1
770957318485749761,1263467304119152654,5.0,follow,1
770957318485749761,20228975,5.0,follow,1
770957318485749761,831570450903859200,5.0,follow,1
770957318485749761,1320128666110627840,5.0,follow,1
770957318485749761,17159018,5.0,follow,1
770957318485749761,16728904,5.0,follow,1
770957318485749761,2895863815,5.0,follow,1
770957318485749761,19266100,5.0,follow,1
770957318485749761,1200616796295847936,5.0,follow,1
770957318485749761,10374842,5.0,follow,1
770957318485749761,14552442,5.0,follow,1
770957318485749761,1423056779202674697,5.0,follow,1
770957318485749761,15771546,5.0,follow,1
770957318485749761,868578294916145152,5.0,follow,1
770957318485749761,851524948476796928,5.0,follow,1
770957318485749761,41453920,5.0,follow,1
770957318485749761,941446297315295232,5.0,follow,1
770957318485749761,2183000371,5.0,follow,1
770957318485749761,3246815913,5.0,follow,1
770957318485749761,2379472105,5.0,follow,1
770957318485749761,1069665489968947206,5.0,follow,1
770957318485749761,1187582407,5.0,follow,1
770957318485749761,81712767,5.0,follow,1
770957318485749761,115831938,5.0,follow,1
770957318485749761,31206819,5.0,follow,1
770957318485749761,303858100,5.0,follow,1
770957318485749761,18586295,5.0,follow,1
770957318485749761,4062664455,5.0,follow,1
770957318485749761,1260235590752178177,5.0,follow,1
770957318485749761,751196173478850560,5.0,follow,1
770957318485749761,1645242503434731520,5.0,follow,1
770957318485749761,328247322,5.0,follow,1
770957318485749761,366289783,5.0,follow,1
770957318485749761,1094268079540920321,5.0,follow,1
770957318485749761,50393960,5.0,follow,1
770957318485749761,849222870773489664,5.0,follow,1
770957318485749761,10724012,5.0,follow,1
770957318485749761,17202930,5.0,follow,1
770957318485749761,251757939,5.0,follow,1
770957318485749761,23669044,5.0,follow,1
770957318485749761,770150989500325888,5.0,follow,1
770957318485749761,1379054415299117056,5.0,follow,1
770957318485749761,1480544205843873798,5.0,follow,1
770957318485749761,1280694741953212418,5.0,follow,1
770957318485749761,183749519,5.0,follow,1
770957318485749761,11768582,5.0,follow,1
770957318485749761,1199812749469126657,5.0,follow,1
770957318485749761,519723737,5.0,follow,1
770957318485749761,1034844617261248512,5.0,follow,1
770957318485749761,1362350072604819459,5.0,follow,1
770957318485749761,132791298,5.0,follow,1
770957318485749761,2347646468,5.0,follow,1
770957318485749761,1222553096196222976,5.0,follow,1
770957318485749761,14471256,5.0,follow,1
770957318485749761,14461282,5.0,follow,1
770957318485749761,51668961,5.0,follow,1
770957318485749761,1198293183697952769,5.0,follow,1
770957318485749761,1200926075733176320,5.0,follow,1
770957318485749761,15341579,5.0,follow,1
770957318485749761,42559115,5.0,follow,1
770957318485749761,1648182403,5.0,follow,1
770957318485749761,1464344851357519878,5.0,follow,1
770957318485749761,33541221,5.0,follow,1
770957318485749761,61238501,5.0,follow,1
770957318485749761,41553,5.0,follow,1
770957318485749761,1239876481951596545,5.0,follow,1
770957318485749761,772277169565335552,5.0,follow,1
770957318485749761,20607165,5.0,follow,1
770957318485749761,23847960,5.0,follow,1
770957318485749761,305173772,5.0,follow,1
770957318485749761,1605,5.0,follow,1
770957318485749761,402941833,5.0,follow,1
770957318485749761,3291691,5.0,follow,1
770957318485749761,954336280380346368,5.0,follow,1
770957318485749761,1025787398,5.0,follow,1
770957318485749761,1387497871751196672,5.0,follow,1
770957318485749761,1287576585353039872,5.0,follow,1
770957318485749761,614480464,5.0,follow,1
770957318485749761,1551619166246944770,5.0,follow,1
770957318485749761,1399766153053061121,5.0,follow,1
770957318485749761,1001114465692200960,5.0,follow,1
770957318485749761,15577705,5.0,follow,1
770957318485749761,1277633154526801925,5.0,follow,1
770957318485749761,1413027896,5.0,follow,1
770957318485749761,1253766501934542848,5.0,follow,1
770957318485749761,738019344047845377,5.0,follow,1
770957318485749761,35432643,5.0,follow,1
770957318485749761,1141423436671201282,5.0,follow,1
770957318485749761,2360511,5.0,follow,1
770957318485749761,4867134651,5.0,follow,1
770957318485749761,192627116,5.0,follow,1
770957318485749761,4398626122,5.0,follow,1
770957318485749761,209202416,5.0,follow,1
770957318485749761,3356625993,5.0,follow,1
770957318485749761,376388111,5.0,follow,1
770957318485749761,1193677668987879424,5.0,follow,1
770957318485749761,1469605681749757958,5.0,follow,1
770957318485749761,1411867326828335107,5.0,follow,1
770957318485749761,4375421,5.0,follow,1
770957318485749761,16741221,5.0,follow,1
770957318485749761,8501792,5.0,follow,1
770957318485749761,864347902029709314,5.0,follow,1
770957318485749761,1372899287416381447,5.0,follow,1
770957318485749761,960767493215145985,5.0,follow,1
770957318485749761,70096167,5.0,follow,1
770957318485749761,84850888,5.0,follow,1
770957318485749761,3190865591,5.0,follow,1
770957318485749761,1437588677639692291,5.0,follow,1
770957318485749761,174981490,5.0,follow,1
770957318485749761,1051053836,5.0,follow,1
770957318485749761,877807935493033984,5.0,follow,1
770957318485749761,1044836083530452992,5.0,follow,1
770957318485749761,33216611,5.0,follow,1
770957318485749761,1396491776739905542,5.0,follow,1
770957318485749761,423769635,5.0,follow,1
770957318485749761,41391910,5.0,follow,1
770957318485749761,136136326,5.0,follow,1
770957318485749761,2272207286,5.0,follow,1
770957318485749761,51133325,5.0,follow,1
770957318485749761,7557352,5.0,follow,1
770957318485749761,475524030,5.0,follow,1
770957318485749761,1260642356753129472,5.0,follow,1
770957318485749761,823129,5.0,follow,1
770957318485749761,3580004117,5.0,follow,1
770957318485749761,1321585610654687241,5.0,follow,1
770957318485749761,357317524,5.0,follow,1
770957318485749761,19357555,5.0,follow,1
770957318485749761,1376904088177283074,5.0,follow,1
